INN_CT,BAT_HOME_ID,OUTS_CT,RUNNERS,HOME_AWAY,HOME_LOSES,GAMES,HOME_WINS,HOME_WIN_PROB,AWAY_WIN_PROB
7,0,0,0,5,148,5271,5123,97.2,2.8
7,0,0,0,6,38,3479,3441,98.9,1.09999999999999
7,0,0,0,7,15,2236,2221,99.3,0.700000000000003
7,0,0,0,8,5,1477,1472,99.7,0.299999999999997
7,0,0,0,9,1,902,901,99.9,0.0999999999999943
7,0,0,0,10,2,583,581,99.7,0.299999999999997
7,0,0,0,11,0,356,356,100,0
7,0,0,0,12,0,198,198,100,0
7,0,0,0,13,0,109,109,100,0
7,0,0,0,14,0,60,60,100,0
7,0,0,0,15,0,29,29,100,0
7,0,0,0,16,0,19,19,100,0
7,0,0,0,17,0,11,11,100,0
7,0,0,0,18,0,5,5,100,0
7,0,0,0,19,0,3,3,100,0
7,0,0,0,20,0,2,2,100,0
7,0,0,0,21,0,1,1,100,0
7,0,0,1,-21,1,1,0,0,100
7,0,0,1,-20,1,1,0,0,100
7,0,0,1,-19,2,2,0,0,100
7,0,0,1,-18,1,1,0,0,100
7,0,0,1,-17,2,2,0,0,100
7,0,0,1,-16,4,4,0,0,100
7,0,0,1,-15,5,5,0,0,100
7,0,0,1,-14,6,6,0,0,100
7,0,0,1,-13,17,17,0,0,100
7,0,0,1,-12,25,25,0,0,100
7,0,0,1,-11,72,72,0,0,100
7,0,0,1,-10,108,108,0,0,100
7,0,0,1,-9,163,163,0,0,100
7,0,0,1,-8,288,288,0,0,100
7,0,0,1,-7,453,457,4,0.9,99.1
7,0,0,1,-6,729,740,11,1.5,98.5
7,0,0,1,-5,1125,1145,20,1.7,98.3
7,0,0,1,-4,1604,1664,60,3.6,96.4
7,0,0,1,-3,2198,2372,174,7.3,92.7
7,0,0,1,-2,2638,3112,474,15.2,84.8
7,0,0,1,-1,2845,3835,990,25.8,74.2
7,0,0,1,0,2520,4562,2042,44.8,55.2
7,0,0,1,1,1396,4145,2749,66.3,33.7
7,0,0,1,2,720,3367,2647,78.6,21.4
7,0,0,1,3,363,2679,2316,86.5,13.5
7,0,0,1,4,118,1870,1752,93.7,6.3
7,0,0,1,5,71,1332,1261,94.7,5.30000000000001
7,0,0,1,6,18,889,871,98,2
7,0,0,1,7,8,543,535,98.5,1.5
7,0,0,1,8,2,363,361,99.4,0.599999999999994
7,0,0,1,9,1,214,213,99.5,0.5
7,0,0,1,10,1,129,128,99.2,0.799999999999997
7,0,0,1,11,0,102,102,100,0
7,0,0,1,12,0,40,40,100,0
7,0,0,1,13,0,24,24,100,0
7,0,0,1,14,0,16,16,100,0
7,0,0,1,15,0,7,7,100,0
7,0,0,1,16,0,6,6,100,0
7,0,0,1,17,0,3,3,100,0
7,0,0,1,18,0,2,2,100,0
7,0,0,1,20,0,1,1,100,0
7,0,0,2,-19,1,1,0,0,100
7,0,0,2,-16,2,2,0,0,100
7,0,0,2,-15,2,2,0,0,100
7,0,0,2,-14,1,1,0,0,100
7,0,0,2,-13,5,5,0,0,100
7,0,0,2,-12,9,9,0,0,100
7,0,0,2,-11,23,23,0,0,100
7,0,0,2,-10,39,39,0,0,100
7,0,0,2,-9,46,46,0,0,100
7,0,0,2,-8,83,83,0,0,100
7,0,0,2,-7,136,137,1,0.7,99.3
7,0,0,2,-6,208,209,1,0.5,99.5
7,0,0,2,-5,347,355,8,2.3,97.7
7,0,0,2,-4,546,558,12,2.2,97.8
7,0,0,2,-3,666,716,50,7,93
7,0,0,2,-2,821,955,134,14,86
7,0,0,2,-1,812,1086,274,25.2,74.8
7,0,0,2,0,732,1200,468,39,61
7,0,0,2,1,429,1046,617,59,41
7,0,0,2,2,195,786,591,75.2,24.8
7,0,0,2,3,95,628,533,84.9,15.1
7,0,0,2,4,35,428,393,91.8,8.2
7,0,0,2,5,24,306,282,92.2,7.8
7,0,0,2,6,6,212,206,97.2,2.8
7,0,0,2,7,0,138,138,100,0
7,0,0,2,8,0,77,77,100,0
7,0,0,2,9,0,64,64,100,0
7,0,0,2,10,0,47,47,100,0
7,0,0,2,11,0,25,25,100,0
7,0,0,2,12,0,10,10,100,0
7,0,0,2,13,0,3,3,100,0
7,0,0,2,14,0,3,3,100,0
7,0,0,2,15,0,2,2,100,0
7,0,0,2,16,0,2,2,100,0
7,0,0,2,17,0,1,1,100,0
7,0,0,12,-21,1,1,0,0,100
7,0,0,12,-16,2,2,0,0,100
7,0,0,12,-15,2,2,0,0,100
7,0,0,12,-14,3,3,0,0,100
7,0,0,12,-13,8,8,0,0,100
7,0,0,12,-12,7,7,0,0,100
7,0,0,12,-11,25,25,0,0,100
7,0,0,12,-10,29,29,0,0,100
7,0,0,12,-9,47,47,0,0,100
7,0,0,12,-8,88,88,0,0,100
7,0,0,12,-7,130,130,0,0,100
7,0,0,12,-6,228,230,2,0.9,99.1
7,0,0,12,-5,300,302,2,0.7,99.3
7,0,0,12,-4,402,416,14,3.4,96.6
7,0,0,12,-3,513,554,41,7.4,92.6
7,0,0,12,-2,581,656,75,11.4,88.6
7,0,0,12,-1,587,755,168,22.3,77.7
7,0,0,12,0,564,859,295,34.3,65.7
7,0,0,12,1,399,860,461,53.6,46.4
7,0,0,12,2,271,840,569,67.7,32.3
7,0,0,12,3,138,687,549,79.9,20.1
7,0,0,12,4,47,517,470,90.9,9.09999999999999
7,0,0,12,5,31,355,324,91.3,8.7
7,0,0,12,6,7,211,204,96.7,3.3
7,0,0,12,7,2,146,144,98.6,1.40000000000001
7,0,0,12,8,1,77,76,98.7,1.3
7,0,0,12,9,0,53,53,100,0
7,0,0,12,10,1,33,32,97,3
7,0,0,12,11,0,21,21,100,0
7,0,0,12,12,0,9,9,100,0
7,0,0,12,13,0,9,9,100,0
7,0,0,12,14,0,5,5,100,0
7,0,0,12,15,0,1,1,100,0
7,0,0,12,16,0,1,1,100,0
7,0,0,12,17,0,1,1,100,0
7,0,0,12,18,0,1,1,100,0
7,0,0,3,-18,1,1,0,0,100
7,0,0,3,-14,1,1,0,0,100
7,0,0,3,-13,2,2,0,0,100
7,0,0,3,-12,1,1,0,0,100
7,0,0,3,-11,1,1,0,0,100
7,0,0,3,-10,8,8,0,0,100
7,0,0,3,-9,10,10,0,0,100
7,0,0,3,-8,15,15,0,0,100
7,0,0,3,-7,29,29,0,0,100
7,0,0,3,-6,36,38,2,5.3,94.7
7,0,0,3,-5,92,94,2,2.1,97.9
7,0,0,3,-4,116,122,6,4.9,95.1
7,0,0,3,-3,133,143,10,7,93
7,0,0,3,-2,149,177,28,15.8,84.2
7,0,0,3,-1,182,221,39,17.6,82.4
7,0,0,3,0,118,182,64,35.2,64.8
7,0,0,3,1,63,153,90,58.8,41.2
7,0,0,3,2,37,119,82,68.9,31.1
7,0,0,3,3,13,83,70,84.3,15.7
7,0,0,3,4,8,68,60,88.2,11.8
7,0,0,3,5,2,43,41,95.3,4.7
7,0,0,3,6,1,31,30,96.8,3.2
7,0,0,3,7,0,19,19,100,0
7,0,0,3,8,1,16,15,93.8,6.2
7,0,0,3,9,0,7,7,100,0
7,0,0,3,10,0,7,7,100,0
7,0,0,3,11,0,3,3,100,0
7,0,0,3,12,0,1,1,100,0
7,0,0,13,-21,1,1,0,0,100
7,0,0,13,-13,3,3,0,0,100
7,0,0,13,-12,6,6,0,0,100
7,0,0,13,-11,7,7,0,0,100
7,0,0,13,-10,8,8,0,0,100
7,0,0,13,-9,16,16,0,0,100
7,0,0,13,-8,22,22,0,0,100
7,0,0,13,-7,51,51,0,0,100
7,0,0,13,-6,80,81,1,1.2,98.8
7,0,0,13,-5,111,113,2,1.8,98.2
7,0,0,13,-4,162,164,2,1.2,98.8
7,0,0,13,-3,241,255,14,5.5,94.5
7,0,0,13,-2,288,316,28,8.9,91.1
7,0,0,13,-1,314,350,36,10.3,89.7
7,0,0,13,0,236,340,104,30.6,69.4
7,0,0,13,1,196,380,184,48.4,51.6
7,0,0,13,2,92,278,186,66.9,33.1
7,0,0,13,3,40,213,173,81.2,18.8
7,0,0,13,4,22,129,107,82.9,17.1
7,0,0,13,5,10,106,96,90.6,9.39999999999999
7,0,0,13,6,3,50,47,94,6
7,0,0,13,7,1,40,39,97.5,2.5
7,0,0,13,8,0,17,17,100,0
7,0,0,13,9,0,14,14,100,0
7,0,0,13,10,0,8,8,100,0
7,0,0,13,11,0,9,9,100,0
7,0,0,13,12,0,4,4,100,0
7,0,0,13,13,0,1,1,100,0
7,0,0,13,14,0,2,2,100,0
7,0,0,23,-16,2,2,0,0,100
7,0,0,23,-15,2,2,0,0,100
7,0,0,23,-13,3,3,0,0,100
7,0,0,23,-12,3,3,0,0,100
7,0,0,23,-11,4,4,0,0,100
7,0,0,23,-10,7,7,0,0,100
7,0,0,23,-9,10,10,0,0,100
7,0,0,23,-8,28,28,0,0,100
7,0,0,23,-7,30,30,0,0,100
7,0,0,23,-6,61,61,0,0,100
7,0,0,23,-5,80,81,1,1.2,98.8
7,0,0,23,-4,92,95,3,3.2,96.8
7,0,0,23,-3,142,148,6,4.1,95.9
7,0,0,23,-2,136,149,13,8.7,91.3
7,0,0,23,-1,167,199,32,16.1,83.9
7,0,0,23,0,140,200,60,30,70
7,0,0,23,1,100,191,91,47.6,52.4
7,0,0,23,2,70,174,104,59.8,40.2
7,0,0,23,3,28,142,114,80.3,19.7
7,0,0,23,4,16,99,83,83.8,16.2
7,0,0,23,5,4,76,72,94.7,5.30000000000001
7,0,0,23,6,1,39,38,97.4,2.60000000000001
7,0,0,23,7,1,23,22,95.7,4.3
7,0,0,23,8,1,18,17,94.4,5.60000000000001
7,0,0,23,9,0,11,11,100,0
7,0,0,23,10,0,6,6,100,0
7,0,0,23,11,0,4,4,100,0
7,0,0,23,12,0,1,1,100,0
7,0,0,23,14,0,1,1,100,0
7,0,0,23,17,0,1,1,100,0
7,0,0,123,-16,1,1,0,0,100
7,0,0,123,-15,1,1,0,0,100
7,0,0,123,-13,3,3,0,0,100
7,0,0,123,-12,2,2,0,0,100
7,0,0,123,-11,6,6,0,0,100
7,0,0,123,-10,11,11,0,0,100
7,0,0,123,-9,12,12,0,0,100
7,0,0,123,-8,23,23,0,0,100
7,0,0,123,-7,33,33,0,0,100
7,0,0,123,-6,64,65,1,1.5,98.5
7,0,0,123,-5,73,74,1,1.4,98.6
7,0,0,123,-4,118,118,0,0,100
7,0,0,123,-3,134,142,8,5.6,94.4
7,0,0,123,-2,169,181,12,6.6,93.4
7,0,0,123,-1,199,233,34,14.6,85.4
7,0,0,123,0,156,205,49,23.9,76.1
7,0,0,123,1,137,222,85,38.3,61.7
7,0,0,123,2,90,205,115,56.1,43.9
7,0,0,123,3,47,159,112,70.4,29.6
7,0,0,123,4,13,100,87,87,13
7,0,0,123,5,6,74,68,91.9,8.09999999999999
7,0,0,123,6,4,51,47,92.2,7.8
7,0,0,123,7,0,36,36,100,0
7,0,0,123,8,1,14,13,92.9,7.09999999999999
7,0,0,123,9,0,11,11,100,0
7,0,0,123,10,1,14,13,92.9,7.09999999999999
7,0,0,123,11,0,11,11,100,0
7,0,0,123,13,0,1,1,100,0
7,0,0,123,14,0,3,3,100,0
7,0,0,123,18,0,1,1,100,0
7,0,1,0,-21,2,2,0,0,100
7,0,1,0,-20,2,2,0,0,100
7,0,1,0,-19,1,1,0,0,100
7,0,1,0,-18,3,3,0,0,100
7,0,1,0,-17,6,6,0,0,100
7,0,1,0,-16,9,9,0,0,100
7,0,1,0,-15,22,22,0,0,100
7,0,1,0,-14,34,34,0,0,100
7,0,1,0,-13,72,72,0,0,100
7,0,1,0,-12,123,124,1,0.8,99.2
7,0,1,0,-11,181,181,0,0,100
7,0,1,0,-10,285,285,0,0,100
7,0,1,0,-9,458,458,0,0,100
7,0,1,0,-8,821,825,4,0.5,99.5
7,0,1,0,-7,1277,1289,12,0.9,99.1
7,0,1,0,-6,1997,2022,25,1.2,98.8
7,0,1,0,-5,3056,3161,105,3.3,96.7
7,0,1,0,-4,4358,4604,246,5.3,94.7
7,0,1,0,-3,5846,6515,669,10.3,89.7
7,0,1,0,-2,7247,8921,1674,18.8,81.2
7,0,1,0,-1,7657,11252,3595,31.9,68.1
7,0,1,0,0,5748,12567,6819,54.3,45.7
7,0,1,0,1,2824,11442,8618,75.3,24.7
7,0,1,0,2,1195,9346,8151,87.2,12.8
7,0,1,0,3,422,7106,6684,94.1,5.90000000000001
7,0,1,0,4,170,5140,4970,96.7,3.3
7,0,1,0,5,53,3653,3600,98.5,1.5
7,0,1,0,6,13,2367,2354,99.5,0.5
7,0,1,0,7,8,1568,1560,99.5,0.5
7,0,1,0,8,2,1032,1030,99.8,0.200000000000003
7,0,1,0,9,0,621,621,100,0
7,0,1,0,10,1,395,394,99.7,0.299999999999997
7,0,1,0,11,0,231,231,100,0
7,0,1,0,12,0,142,142,100,0
7,0,1,0,13,0,80,80,100,0
7,0,1,0,14,0,45,45,100,0
7,0,1,0,15,0,18,18,100,0
7,0,1,0,16,0,10,10,100,0
7,0,1,0,17,0,7,7,100,0
7,0,1,0,18,0,3,3,100,0
7,0,1,0,19,0,3,3,100,0
7,0,1,0,20,0,1,1,100,0
7,0,1,0,21,0,1,1,100,0
7,0,1,1,-22,1,1,0,0,100
7,0,1,1,-20,1,1,0,0,100
7,0,1,1,-19,2,2,0,0,100
7,0,1,1,-18,2,2,0,0,100
7,0,1,1,-17,5,5,0,0,100
7,0,1,1,-16,3,3,0,0,100
7,0,1,1,-15,10,10,0,0,100
7,0,1,1,-14,14,14,0,0,100
7,0,1,1,-13,40,40,0,0,100
7,0,1,1,-12,64,65,1,1.5,98.5
7,0,1,1,-11,81,81,0,0,100
7,0,1,1,-10,138,138,0,0,100
7,0,1,1,-9,227,227,0,0,100
7,0,1,1,-8,379,379,0,0,100
7,0,1,1,-7,623,626,3,0.5,99.5
7,0,1,1,-6,942,955,13,1.4,98.6
7,0,1,1,-5,1349,1384,35,2.5,97.5
7,0,1,1,-4,1886,1973,87,4.4,95.6
7,0,1,1,-3,2534,2790,256,9.2,90.8
7,0,1,1,-2,2954,3590,636,17.7,82.3
7,0,1,1,-1,3088,4399,1311,29.8,70.2
7,0,1,1,0,2615,5126,2511,49,51
7,0,1,1,1,1315,4627,3312,71.6,28.4
7,0,1,1,2,641,3960,3319,83.8,16.2
7,0,1,1,3,295,3025,2730,90.2,9.8
7,0,1,1,4,100,2193,2093,95.4,4.60000000000001
7,0,1,1,5,42,1558,1516,97.3,2.7
7,0,1,1,6,11,1007,996,98.9,1.09999999999999
7,0,1,1,7,3,655,652,99.5,0.5
7,0,1,1,8,2,462,460,99.6,0.400000000000006
7,0,1,1,9,0,282,282,100,0
7,0,1,1,10,0,171,171,100,0
7,0,1,1,11,0,105,105,100,0
7,0,1,1,12,0,48,48,100,0
7,0,1,1,13,0,36,36,100,0
7,0,1,1,14,0,15,15,100,0
7,0,1,1,15,0,6,6,100,0
7,0,1,1,16,0,5,5,100,0
7,0,1,1,17,0,3,3,100,0
7,0,1,1,18,0,1,1,100,0
7,0,1,1,19,0,1,1,100,0
7,0,1,1,20,0,1,1,100,0
7,0,1,1,21,0,1,1,100,0
7,0,1,2,-19,1,1,0,0,100
7,0,1,2,-17,5,5,0,0,100
7,0,1,2,-16,4,4,0,0,100
7,0,1,2,-15,3,3,0,0,100
7,0,1,2,-14,5,5,0,0,100
7,0,1,2,-13,8,8,0,0,100
7,0,1,2,-12,21,21,0,0,100
7,0,1,2,-11,42,42,0,0,100
7,0,1,2,-10,60,60,0,0,100
7,0,1,2,-9,97,97,0,0,100
7,0,1,2,-8,170,170,0,0,100
7,0,1,2,-7,225,226,1,0.4,99.6
7,0,1,2,-6,428,429,1,0.2,99.8
7,0,1,2,-5,645,664,19,2.9,97.1
7,0,1,2,-4,1075,1118,43,3.8,96.2
7,0,1,2,-3,1379,1488,109,7.3,92.7
7,0,1,2,-2,1681,2020,339,16.8,83.2
7,0,1,2,-1,1786,2442,656,26.9,73.1
7,0,1,2,0,1401,2646,1245,47.1,52.9
7,0,1,2,1,667,2065,1398,67.7,32.3
7,0,1,2,2,233,1296,1063,82,18
7,0,1,2,3,90,953,863,90.6,9.39999999999999
7,0,1,2,4,52,672,620,92.3,7.69999999999999
7,0,1,2,5,13,503,490,97.4,2.60000000000001
7,0,1,2,6,1,323,322,99.7,0.299999999999997
7,0,1,2,7,0,195,195,100,0
7,0,1,2,8,0,134,134,100,0
7,0,1,2,9,0,72,72,100,0
7,0,1,2,10,0,55,55,100,0
7,0,1,2,11,0,29,29,100,0
7,0,1,2,12,0,17,17,100,0
7,0,1,2,13,0,9,9,100,0
7,0,1,2,14,0,5,5,100,0
7,0,1,2,15,0,5,5,100,0
7,0,1,2,16,0,1,1,100,0
7,0,1,2,17,0,2,2,100,0
7,0,1,2,18,0,1,1,100,0
7,0,1,12,-22,1,1,0,0,100
7,0,1,12,-18,1,1,0,0,100
7,0,1,12,-17,2,2,0,0,100
7,0,1,12,-16,4,4,0,0,100
7,0,1,12,-15,5,5,0,0,100
7,0,1,12,-14,7,7,0,0,100
7,0,1,12,-13,16,16,0,0,100
7,0,1,12,-12,26,26,0,0,100
7,0,1,12,-11,44,44,0,0,100
7,0,1,12,-10,68,68,0,0,100
7,0,1,12,-9,111,111,0,0,100
7,0,1,12,-8,195,195,0,0,100
7,0,1,12,-7,267,267,0,0,100
7,0,1,12,-6,421,425,4,0.9,99.1
7,0,1,12,-5,560,577,17,2.9,97.1
7,0,1,12,-4,793,825,32,3.9,96.1
7,0,1,12,-3,1029,1122,93,8.3,91.7
7,0,1,12,-2,1144,1359,215,15.8,84.2
7,0,1,12,-1,1187,1587,400,25.2,74.8
7,0,1,12,0,957,1764,807,45.7,54.3
7,0,1,12,1,581,1516,935,61.7,38.3
7,0,1,12,2,303,1347,1044,77.5,22.5
7,0,1,12,3,144,1058,914,86.4,13.6
7,0,1,12,4,51,764,713,93.3,6.69999999999999
7,0,1,12,5,25,525,500,95.2,4.80000000000001
7,0,1,12,6,5,362,357,98.6,1.40000000000001
7,0,1,12,7,3,236,233,98.7,1.3
7,0,1,12,8,1,162,161,99.4,0.599999999999994
7,0,1,12,9,0,89,89,100,0
7,0,1,12,10,0,53,53,100,0
7,0,1,12,11,0,32,32,100,0
7,0,1,12,12,0,15,15,100,0
7,0,1,12,13,0,17,17,100,0
7,0,1,12,14,0,3,3,100,0
7,0,1,12,15,0,1,1,100,0
7,0,1,12,16,0,3,3,100,0
7,0,1,12,17,0,3,3,100,0
7,0,1,12,18,0,1,1,100,0
7,0,1,12,19,0,1,1,100,0
7,0,1,3,-15,1,1,0,0,100
7,0,1,3,-14,3,3,0,0,100
7,0,1,3,-13,6,6,0,0,100
7,0,1,3,-12,7,7,0,0,100
7,0,1,3,-11,12,12,0,0,100
7,0,1,3,-10,23,23,0,0,100
7,0,1,3,-9,37,37,0,0,100
7,0,1,3,-8,59,60,1,1.7,98.3
7,0,1,3,-7,80,80,0,0,100
7,0,1,3,-6,133,133,0,0,100
7,0,1,3,-5,270,274,4,1.5,98.5
7,0,1,3,-4,382,394,12,3,97
7,0,1,3,-3,488,526,38,7.2,92.8
7,0,1,3,-2,558,658,100,15.2,84.8
7,0,1,3,-1,557,745,188,25.2,74.8
7,0,1,3,0,469,775,306,39.5,60.5
7,0,1,3,1,225,644,419,65.1,34.9
7,0,1,3,2,77,405,328,81,19
7,0,1,3,3,36,274,238,86.9,13.1
7,0,1,3,4,7,199,192,96.5,3.5
7,0,1,3,5,8,147,139,94.6,5.40000000000001
7,0,1,3,6,1,68,67,98.5,1.5
7,0,1,3,7,0,46,46,100,0
7,0,1,3,8,0,36,36,100,0
7,0,1,3,9,0,30,30,100,0
7,0,1,3,10,0,16,16,100,0
7,0,1,3,11,0,9,9,100,0
7,0,1,3,12,0,5,5,100,0
7,0,1,3,13,0,1,1,100,0
7,0,1,3,16,0,1,1,100,0
7,0,1,13,-19,1,1,0,0,100
7,0,1,13,-17,1,1,0,0,100
7,0,1,13,-15,1,1,0,0,100
7,0,1,13,-13,9,9,0,0,100
7,0,1,13,-12,5,5,0,0,100
7,0,1,13,-11,13,13,0,0,100
7,0,1,13,-10,22,22,0,0,100
7,0,1,13,-9,46,46,0,0,100
7,0,1,13,-8,80,80,0,0,100
7,0,1,13,-7,127,127,0,0,100
7,0,1,13,-6,189,189,0,0,100
7,0,1,13,-5,298,305,7,2.3,97.7
7,0,1,13,-4,404,420,16,3.8,96.2
7,0,1,13,-3,512,547,35,6.4,93.6
7,0,1,13,-2,589,687,98,14.3,85.7
7,0,1,13,-1,618,786,168,21.4,78.6
7,0,1,13,0,570,904,334,36.9,63.1
7,0,1,13,1,293,741,448,60.5,39.5
7,0,1,13,2,150,572,422,73.8,26.2
7,0,1,13,3,69,445,376,84.5,15.5
7,0,1,13,4,29,286,257,89.9,10.1
7,0,1,13,5,16,221,205,92.8,7.19999999999999
7,0,1,13,6,1,129,128,99.2,0.799999999999997
7,0,1,13,7,0,67,67,100,0
7,0,1,13,8,0,41,41,100,0
7,0,1,13,9,0,29,29,100,0
7,0,1,13,10,0,26,26,100,0
7,0,1,13,11,0,18,18,100,0
7,0,1,13,12,0,10,10,100,0
7,0,1,13,13,0,6,6,100,0
7,0,1,13,14,0,3,3,100,0
7,0,1,13,15,0,1,1,100,0
7,0,1,13,17,0,1,1,100,0
7,0,1,23,-16,1,1,0,0,100
7,0,1,23,-15,2,2,0,0,100
7,0,1,23,-14,3,3,0,0,100
7,0,1,23,-13,7,7,0,0,100
7,0,1,23,-12,5,5,0,0,100
7,0,1,23,-11,20,20,0,0,100
7,0,1,23,-10,25,25,0,0,100
7,0,1,23,-9,30,30,0,0,100
7,0,1,23,-8,49,49,0,0,100
7,0,1,23,-7,87,87,0,0,100
7,0,1,23,-6,152,153,1,0.7,99.3
7,0,1,23,-5,220,227,7,3.1,96.9
7,0,1,23,-4,316,327,11,3.4,96.6
7,0,1,23,-3,434,461,27,5.9,94.1
7,0,1,23,-2,424,488,64,13.1,86.9
7,0,1,23,-1,516,648,132,20.4,79.6
7,0,1,23,0,459,670,211,31.5,68.5
7,0,1,23,1,267,601,334,55.6,44.4
7,0,1,23,2,131,413,282,68.3,31.7
7,0,1,23,3,34,264,230,87.1,12.9
7,0,1,23,4,16,200,184,92,8
7,0,1,23,5,3,135,132,97.8,2.2
7,0,1,23,6,3,84,81,96.4,3.60000000000001
7,0,1,23,7,0,49,49,100,0
7,0,1,23,8,0,34,34,100,0
7,0,1,23,9,0,21,21,100,0
7,0,1,23,10,0,12,12,100,0
7,0,1,23,11,0,8,8,100,0
7,0,1,23,12,0,7,7,100,0
7,0,1,23,13,0,4,4,100,0
7,0,1,23,14,0,3,3,100,0
7,0,1,23,17,0,1,1,100,0
7,0,1,123,-17,1,1,0,0,100
7,0,1,123,-16,2,2,0,0,100
7,0,1,123,-14,2,2,0,0,100
7,0,1,123,-13,9,9,0,0,100
7,0,1,123,-12,8,8,0,0,100
7,0,1,123,-11,20,20,0,0,100
7,0,1,123,-10,22,22,0,0,100
7,0,1,123,-9,42,42,0,0,100
7,0,1,123,-8,60,60,0,0,100
7,0,1,123,-7,96,96,0,0,100
7,0,1,123,-6,188,191,3,1.6,98.4
7,0,1,123,-5,243,245,2,0.8,99.2
7,0,1,123,-4,341,351,10,2.8,97.2
7,0,1,123,-3,454,497,43,8.7,91.3
7,0,1,123,-2,517,576,59,10.2,89.8
7,0,1,123,-1,534,674,140,20.8,79.2
7,0,1,123,0,480,752,272,36.2,63.8
7,0,1,123,1,287,605,318,52.6,47.4
7,0,1,123,2,131,386,255,66.1,33.9
7,0,1,123,3,72,300,228,76,24
7,0,1,123,4,27,190,163,85.8,14.2
7,0,1,123,5,7,130,123,94.6,5.40000000000001
7,0,1,123,6,2,99,97,98,2
7,0,1,123,7,1,66,65,98.5,1.5
7,0,1,123,8,1,42,41,97.6,2.40000000000001
7,0,1,123,9,0,21,21,100,0
7,0,1,123,10,0,9,9,100,0
7,0,1,123,11,0,5,5,100,0
7,0,1,123,12,0,2,2,100,0
7,0,1,123,13,0,1,1,100,0
7,0,1,123,14,0,2,2,100,0
7,0,1,123,18,0,1,1,100,0
7,0,2,0,-21,2,2,0,0,100
7,0,2,0,-20,2,2,0,0,100
7,0,2,0,-19,1,1,0,0,100
7,0,2,0,-18,4,4,0,0,100
7,0,2,0,-17,2,2,0,0,100
7,0,2,0,-16,8,8,0,0,100
7,0,2,0,-15,29,29,0,0,100
7,0,2,0,-14,31,31,0,0,100
7,0,2,0,-13,53,53,0,0,100
7,0,2,0,-12,106,106,0,0,100
7,0,2,0,-11,168,168,0,0,100
7,0,2,0,-10,262,262,0,0,100
7,0,2,0,-9,419,419,0,0,100
7,0,2,0,-8,742,746,4,0.5,99.5
7,0,2,0,-7,1099,1111,12,1.1,98.9
7,0,2,0,-6,1683,1707,24,1.4,98.6
7,0,2,0,-5,2614,2713,99,3.6,96.4
7,0,2,0,-4,3615,3825,210,5.5,94.5
7,0,2,0,-3,4744,5312,568,10.7,89.3
7,0,2,0,-2,5706,7113,1407,19.8,80.2
7,0,2,0,-1,5876,8855,2979,33.6,66.4
7,0,2,0,0,4139,9675,5536,57.2,42.8
7,0,2,0,1,1889,8848,6959,78.7,21.3
7,0,2,0,2,771,7234,6463,89.3,10.7
7,0,2,0,3,261,5493,5232,95.2,4.80000000000001
7,0,2,0,4,102,3927,3825,97.4,2.60000000000001
7,0,2,0,5,33,2674,2641,98.8,1.2
7,0,2,0,6,10,1799,1789,99.4,0.599999999999994
7,0,2,0,7,8,1193,1185,99.3,0.700000000000003
7,0,2,0,8,0,761,761,100,0
7,0,2,0,9,0,453,453,100,0
7,0,2,0,10,1,293,292,99.7,0.299999999999997
7,0,2,0,11,0,176,176,100,0
7,0,2,0,12,0,108,108,100,0
7,0,2,0,13,0,54,54,100,0
7,0,2,0,14,0,34,34,100,0
7,0,2,0,15,0,13,13,100,0
7,0,2,0,16,0,10,10,100,0
7,0,2,0,17,0,5,5,100,0
7,0,2,0,18,0,2,2,100,0
7,0,2,0,19,0,2,2,100,0
7,0,2,1,-20,1,1,0,0,100
7,0,2,1,-19,2,2,0,0,100
7,0,2,1,-18,1,1,0,0,100
7,0,2,1,-17,3,3,0,0,100
7,0,2,1,-16,6,6,0,0,100
7,0,2,1,-15,17,17,0,0,100
7,0,2,1,-14,34,34,0,0,100
7,0,2,1,-13,43,43,0,0,100
7,0,2,1,-12,67,68,1,1.5,98.5
7,0,2,1,-11,107,107,0,0,100
7,0,2,1,-10,177,177,0,0,100
7,0,2,1,-9,279,280,1,0.4,99.6
7,0,2,1,-8,443,443,0,0,100
7,0,2,1,-7,727,736,9,1.2,98.8
7,0,2,1,-6,1089,1099,10,0.9,99.1
7,0,2,1,-5,1494,1537,43,2.8,97.2
7,0,2,1,-4,2018,2124,106,5,95
7,0,2,1,-3,2578,2884,306,10.6,89.4
7,0,2,1,-2,3000,3675,675,18.4,81.6
7,0,2,1,-1,3002,4466,1464,32.8,67.2
7,0,2,1,0,2300,5010,2710,54.1,45.9
7,0,2,1,1,1134,4632,3498,75.5,24.5
7,0,2,1,2,478,3927,3449,87.8,12.2
7,0,2,1,3,203,2926,2723,93.1,6.89999999999999
7,0,2,1,4,64,2152,2088,97,3
7,0,2,1,5,27,1467,1440,98.2,1.8
7,0,2,1,6,10,1004,994,99,1
7,0,2,1,7,1,643,642,99.8,0.200000000000003
7,0,2,1,8,0,434,434,100,0
7,0,2,1,9,0,276,276,100,0
7,0,2,1,10,0,139,139,100,0
7,0,2,1,11,0,89,89,100,0
7,0,2,1,12,0,61,61,100,0
7,0,2,1,13,0,37,37,100,0
7,0,2,1,14,0,22,22,100,0
7,0,2,1,15,0,5,5,100,0
7,0,2,1,16,0,10,10,100,0
7,0,2,1,17,0,3,3,100,0
